year,mnlegdist,legdist_n_kids_u5,legdist_n_fams_u5,state_n_kids_u5,state_n_fams_u5,hr_slots,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_mnlegdist,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2022,32B,2252.3213,1626.0076,349261,259503,.22000681,.45377749,.43756834,.23457706,.15638216,.1733977,.046609115,170.31255,247.15765,240.13048,9.4668608,1.3523262,-.025264764,.26744977,.59806472,.34602442,.18187934,.19728884,.070160918,206.02438,267.03397,268.21628,8.9497108,1.2590977,1.1749185e-09,.42291179,.28764853,.59792238,.42707723,.1100736,.22687696,.060771573,253.76491,311.44153,320.31583,7.7107048,1.2617077,-.20119825,.47959268,.24278243,.59823847,.24704041,.26957062,.16115496,.081627466,147.72226,205.79477,197.83298,10.619012,1.2555509,.24570918,.35369146,.23990816,.56106758,.30584425,.12088981,.16885473,.050118964,211.27977,288.37915,295.1109,7.2191019,1.2429373,-.13536032,.44643068,.022255644,.35360557,.18950644,.14350957,.74539793,.34869695,.00023026149,.40146711,.16287817,.041282523,.2475291,.11437048,.000037010002,.31217423,.1470007,.0037450565,.060782481,.037059862,147.01878,199.54292,190.11681,234.54898,265.6105,237.74275,224.12733,263.25,232.18604,4.5833426,12.416692,6.9764943,1.117685,1.487258,1.3053546,-.36116421,.34778345,-.093806803,.35822606,.65419173,.43340987,134,92,117,94,74,81,93,57,69,51,56,57,86,105,36,54,11,30,58,12
2012,33A,2332.252,1614.6189,349261,259503,.00090669171,.005170342,.33966088,.21760711,.12114708,0,.00090669171,194.69254,237.07437,,46.899174,,-.55204946,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,4.1835988e-37,6.3570004e-12,7.6523254e-20,.095473744,.47382504,.19011125,2.5587653e-06,.29505813,.027456893,.042952068,.16195866,.10405176,0,0,0,4.1835988e-37,6.3570004e-12,7.6523254e-20,164.23991,227.05434,184.34476,214.67914,261.33472,226.34711,,,,20.541706,28.111168,23.666714,,,,-.82369775,-.35950112,-.53955847,1.8073251e-36,1.7723278e-11,3.2541818e-19,134,113,128,51,121,67.5,113,105,107,90,58,,100,,36,64,0,57,36,7
2013,33A,2332.252,1614.6189,349261,259503,.041908469,.091740794,.37077394,.25223872,.11762851,.041001763,.00090670655,203.88058,246.12154,279.99945,24.038713,1.4288729,-.4032169,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,4.2133089e-11,.023834676,3.1201116e-06,.12744462,.48921692,.20629165,2.5661011e-06,.3341943,.074996859,.035377014,.16329083,.091830395,1.5251073e-23,.021719176,2.3069759e-09,1.8197919e-36,6.3570004e-12,7.6524533e-20,166.24884,240.68192,191.53885,224.82117,269.8429,243.39398,259.57089,313.62341,272.4043,20.541706,27.958389,23.666714,1.201406,1.6425846,1.4202893,-.58125889,-.26946223,-.36628366,2.6062630e-10,.10802901,.000018418494,134,113,125,42,121,79,114,96,117,91,82,93,112,67,32,68,0,56,37,7
2014,33A,2332.252,1614.6189,349261,259503,.15357152,.32685208,.39900458,.25891262,.11427746,.12775704,.025814474,199.40726,251.1846,279.69577,14.69858,1.4210756,-.31941861,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,1.3981647e-06,.2763958,.059891142,.12389669,.56376463,.35477397,.0055670692,.37280273,.18218671,.026096078,.17048417,.0926833,3.1215005e-12,.24160042,5.8957476e-06,5.2613800e-13,.044658083,.00075768889,171.94553,239.16058,203.0714,233.81978,259.03979,250.19751,259.34372,295.47101,278.97223,8.8615475,20.981979,13.861329,1.1697543,1.6331565,1.3182768,-.62944961,.046274256,-.47731036,.000030324094,.52111125,.30289781,134,56,128,47,121,41,89,32,107,85,80,101,109,78,29,65,6,51,40,10
2015,33A,2332.252,1614.6189,349261,259503,.19128622,.37440184,.4201093,.30247265,.090200216,.16384979,.027436439,202.00916,245.5527,273.71835,13.69108,1.3560272,-.23224975,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,3.7152154e-06,.32006833,.065323144,.13940424,.57357407,.37103885,.034873493,.42105913,.24089953,.020653268,.13248666,.070676215,8.0008533e-10,.26153088,.0094982199,3.5841502e-10,.045430079,.0034244582,186.63416,243.58719,200.93938,213.20834,263.96783,256.64938,259.93115,286.42572,272.50266,8.2784348,19.404331,12.61058,1.1870289,1.5239959,1.2342727,-.68486041,.10438751,-.46461752,.000089993118,.63293701,.3501941,134,37,118,37,125,26,91,26,90,84,69,87,110,72,21,72,7,49,41,10
2016,33A,2332.252,1614.6189,349261,259503,.13844875,.36900973,.24520412,.156781,.064670242,.11469588,.023752874,191.24722,261.0325,275.50934,14.966825,1.3861824,-.11357608,.10475305,.30868447,.16964787,.11242023,.07813669,.026616363,168.51242,242.1907,246.28207,38.804512,1.6600305,7.6565043e-10,.2843667,.13995342,.37132013,.24233294,.10267338,.1136396,.026313821,221.29439,274.26117,281.49667,12.025635,1.3112875,-.145895,.35410124,.061771214,.23220243,.080894902,.12432174,.034785431,.026985783,104.06235,203.03069,187.33775,71.503181,2.2442749,.17814684,.19921653,.067397177,.26988581,.12638226,.08399827,.039365496,.0077712298,179.23958,254.69212,267.13513,10.302787,1.3251808,-.076522715,.25419465,7.8547728e-08,.1532124,.016398042,.053786919,.31001592,.091679215,3.5702223e-07,.22067416,.01111057,.0052074958,.063198194,.04406219,1.4082827e-21,.098968521,5.7169507e-07,1.5318502e-12,.048067294,.00053783425,164.53314,233.05804,191.91687,245.4324,281.49524,258.9212,257.84494,298.39212,285.11432,8.4195108,20.84288,14.17094,1.2464978,1.6217222,1.4634234,-.40715933,.14661562,-.26437584,9.2976061e-06,.72131073,.22278342,134,43,91,64,112,38,56,39,93,76,74,81,68,64,26,64,10,36,55,9
2017,33A,2332.252,1614.6189,349261,259503,.11623264,.28368399,.31583887,.22272822,.066649638,.089771643,.026460998,190.83107,248.98926,281.73007,17.896204,1.3378747,-.19970727,.16696499,.44115615,.21265782,.17964444,.11711731,.049847685,183.03572,275.08139,247.28606,25.716303,1.3437595,.00013756404,.34881932,.18493438,.43973619,.2857779,.1252379,.15530461,.029629765,227.56776,279.61356,284.02005,12.382446,1.3146435,-.19302246,.40445119,.14502324,.44288999,.12337369,.24607818,.070488229,.07453502,128.62953,269.54431,195.3779,42.006691,1.3853948,.2361272,.2808893,.14204176,.41139814,.1803634,.13195089,.09526775,.021559807,187.25017,269.0394,264.0014,8.5519934,1.2634766,-.11787421,.3744601,3.7680519e-07,.084105983,.018477751,.077701166,.40077326,.28145319,.0024131467,.30698019,.14224106,.014776547,.091079444,.048847742,3.6080827e-21,.00932624,7.0904754e-10,3.3925425e-11,.043421254,.0021912837,154.9278,222.13,205.72031,210.59714,312.80084,221.98615,242.88882,321.02191,294.97202,8.435071,21.313728,13.07004,1.1368563,1.5180339,1.1915495,-.49563646,.041906089,-.34088546,6.9525399e-06,.52606833,.15689863,134,102,121,59,122,81,93,93,98,70,42,89,84,75,21,71,8,41,48,11
2018,33A,2332.252,1614.6189,349261,259503,.18462816,.36380586,.41222379,.31822559,.068028875,.15865888,.025969295,229.80582,269.00809,291.64719,14.231457,1.2518361,-.24750738,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,5.3842477e-06,.39877182,.060135972,.13754864,.61551368,.36656696,.059634857,.47162643,.28269008,.017499819,.09147568,.06545718,1.4263322e-09,.34438184,.010849163,2.4633209e-11,.04949367,.0012074218,217.73178,259.07138,230.87561,235.79167,306.7637,258.27036,262.24451,308.25958,276.05746,8.5475464,20.166714,13.63821,1.1621795,1.3818893,1.2097471,-.69743383,.097026281,-.49759215,.00014085743,.60938406,.3462466,134,66,103,37,124,39,106,55,95,85,64,77,116,66,17,77,6,41,47,12
2019,33A,2332.252,1614.6189,349261,259503,.21155363,.38299581,.43367258,.32418033,.073856205,.17591758,.035636056,210.81163,243.89629,268.76596,14.075523,1.2227265,-.22911806,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.022609603,.43053091,.062828772,.14011315,.7329638,.3486208,.027745981,.56687021,.24543867,.022193853,.091544867,.064227909,1.9665089e-08,.36556718,.031625777,2.4832383e-07,.06323424,.0053278646,179.94604,246.31873,215.04153,221.75867,291.30542,229.05423,209.05557,311.13104,251.9749,8.6302872,17.754404,12.329564,.95666564,1.4271752,1.1601746,-.68486458,.20681332,-.43771946,.084617063,.63520956,.35034859,134,67,112,42,121,41,108,61,95,80,61,71,36,66,17,75,8,37,48,14
2020,33A,2332.252,1614.6189,349261,259503,.21211654,.39691624,.42276204,.3165735,.061828438,.16775644,.04436009,213.13399,245.56052,269.85977,85.453568,1.229929,-.26179922,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.022774812,.42652214,.070828669,.13139576,.69582987,.3326782,.027784379,.53271979,.24050501,.014756565,.088379085,.045167044,1.9622844e-08,.35999966,.031721391,1.1872366e-06,.07243365,.014002938,179.72891,263.27411,216.50168,221.7939,290.61102,230.32309,207.61113,314.10455,253.35889,20.827343,144.46257,59.374962,.97388631,1.4210324,1.1531999,-.68195903,.12242262,-.50162613,.086563677,.63950741,.40530899,134,77,119,47,126,46,120,64,102,76,60,69,61,69,15,75,10,35,48,16
