year,t_bg_N_c_u5,t_bg_N_fam_c_u5,county,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,N_county,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium
2015,2630,2129,Hubbard,.142386,.49244848,.066812284,.10051905,.037309516,116.28797,175.24783,155.59152,27.925215,1.289387,.21337667,.5579595,.22679776,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,.002564329,.17892995,,,,,,,,,,,,.64009982,.13522397,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.22015743,.078600131,.51399022,.20070736,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.034083158,.16881365,87,71,60,13,75,15,46,58,44,34,84,37
2016,2630,2129,Hubbard,.24962728,.46512946,.071207188,.17002784,.018684493,123.95102,183.41051,133.94514,99.125771,.9936071,.34204021,.54536021,.23544866,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-.020886343,.21625373,,,,,,,,,,,,.59937966,.13340059,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.19057089,.12273604,.51103741,.20528212,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.039769154,.22033915,87,69,54,6,87,5,21,55,23,9,85,3
2017,2630,2129,Hubbard,.23653281,.46271718,.083741523,.17044973,.018836696,121.28301,321.20865,235.47546,183.05605,1.87578,.21873952,.54869336,.25461191,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-.018083453,.24132439,,,,,,,,,,,,.58497655,.14603442,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.19906473,.1612135,.51884514,.22063032,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.050442807,.25949246,87,68,50,11,87,15,35,62,61,67,85,76
2018,2630,2129,Hubbard,.20663293,.42968717,.032317895,.12359054,.069892935,117.4184,192.36646,138.98875,20.972544,1.02865,.26729897,.52262598,.2458825,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-.025971804,.2455937,,,,,,,,,,,,.55946279,.13497612,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.18644635,.14950036,.48326793,.21080883,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.063315108,.25454924,87,72,67,15,55,19,28,50,34,19,76,17
2012,3387,2386,Isanti,,.34667858,.18891539,,4.4924648e-36,146.13931,189.1738,,108.3895,,-.068746671,.5348947,.19158287,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,,.4841477,.2403207,,.015831575,196.62134,246.58629,,19.712482,,-.37644094,,,,,,,,,,,,,.49562806,.16701594,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,,87,83,13,,87,,80,77,15,,71,
2013,3387,2386,Isanti,.051558569,.38441086,.20721923,.029735187,4.4909699e-36,148.03085,177.79764,196.77179,49.481438,1.3655704,-.15918662,.5584662,.2060665,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,.0012053046,.13281661,.49868381,.26189497,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.10785847,.19421174,,,,,,,,,,,,.5121603,.1799643,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.032307398,.1087542,87,81,12,20,86,18,84,77,54,38,79,27
2014,3387,2386,Isanti,.10809746,.38896462,.19241469,.054251473,.031113615,144.3208,185.53587,179.0849,13.223385,1.1910751,-.094109848,.58581603,.23326772,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,.0020772035,.15582444,.52920616,.29047146,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.12775677,.21319695,,,,,,,,,,,,.54117668,.20257875,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.047465313,.1375131,87,85,15,24,78,15,80,77,53,39,44,17
2015,3387,2386,Isanti,.136723,.38654545,.1931168,.065765448,.031138645,148.99031,198.05133,187.93495,13.22278,1.2278982,-.094748877,.5579595,.22679776,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,.002564329,.17892995,.50646752,.28420332,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.12965491,.23989481,,,,,,,,,,,,.51399022,.20070736,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.034083158,.16881365,87,84,12,25,80,17,78,78,61,58,44,26
2016,3387,2386,Isanti,.23632246,.35014331,.17303978,.094038151,.031149067,152.45477,199.01479,183.01414,18.866102,1.1745999,.029564463,.54536021,.23544866,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-.020886343,.21625373,.5114966,.29942033,.14289236,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.13189498,.26534769,,,,,,,,,,,,.51103741,.20528212,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.039769154,.22033915,87,86,19,23,83,9,66,77,39,44,46,25
2017,3387,2386,Isanti,.27841136,.34291443,.18060245,.0985642,.024621833,144.50204,220.47928,172.82559,21.697001,1.1090168,.061189845,.54869336,.25461191,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-.018083453,.24132439,.52594823,.32267669,.15855414,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.13390929,.28405517,,,,,,,,,,,,.51884514,.22063032,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.050442807,.25949246,87,86,23,26,84,7,59,77,28,43,38,20
2018,3387,2386,Isanti,.27894661,.35230398,.1985345,.09885706,.024610214,161.56299,208.38695,188.05058,13.222325,1.1356338,.07867185,.52262598,.2458825,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-.025971804,.2455937,.49953386,.31540722,.15420519,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.13458036,.29472584,,,,,,,,,,,,.48326793,.21080883,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.063315108,.25454924,87,86,15,20,84,7,56,76,46,63,49,39
2012,2374,1820,Itasca,,.48622096,.067999855,,.14189972,99.425484,245.47566,,36.567158,,.57494009,.5348947,.19158287,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,,,,,,,,,,,,,.61584675,.11383594,,.075171843,114.67954,244.49701,,60.074459,,.60050148,,.49562806,.16701594,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,,87,62,55,,11,,51,28,46,,25,
2013,2374,1820,Itasca,.044881698,.54676443,.067999855,.031017816,.18319091,99.439812,153.90729,150.87552,18.235582,1.2161947,.29099801,.5584662,.2060665,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,.0012053046,.13281661,,,,,,,,,,,,.65383154,.11700851,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.18068115,.031784508,.5121603,.1799643,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.032307398,.1087542,87,56,56,19,8,22,26,19,25,18,38,17
2014,2374,1820,Itasca,.13666169,.63263333,.10841866,.10530844,.23503971,95.24958,169.88788,161.83707,15.124947,1.3217038,.48949489,.58581603,.23326772,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,.0020772035,.15582444,,,,,,,,,,,,.67612052,.14201587,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.21532698,.061591212,.54117668,.20257875,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.047465313,.1375131,87,45,46,14,6,12,9,22,41,27,55,27
2015,2374,1820,Itasca,.14965765,.6527878,.084066108,.10896717,.26527414,88.289116,134.22829,144.63264,14.793787,1.1659129,.60068613,.5579595,.22679776,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,.002564329,.17892995,,,,,,,,,,,,.64009982,.13522397,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.22015743,.078600131,.51399022,.20070736,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.034083158,.16881365,87,39,47,12,4,12,4,10,10,25,55,19
2016,2374,1820,Itasca,.20598391,.50604129,.090686478,.13392869,.14844689,97.756653,141.54359,149.0388,23.173246,1.1177948,.46280506,.54536021,.23544866,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-.020886343,.21625373,,,,,,,,,,,,.59937966,.13340059,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.19057089,.12273604,.51103741,.20528212,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.039769154,.22033915,87,60,48,13,21,16,11,20,5,19,55,17
2017,2374,1820,Itasca,.23270531,.50171256,.093616836,.16615626,.15821563,97.86734,198.60582,135.94119,56.147766,1.0369939,.41997093,.54869336,.25461191,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-.018083453,.24132439,,,,,,,,,,,,.58497655,.14603442,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.19906473,.1612135,.51884514,.22063032,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.050442807,.25949246,87,57,49,12,21,17,14,29,14,21,72,14
2018,2374,1820,Itasca,.10696273,.49436855,.03993383,.07082098,.21386027,93.150566,182.98753,169.12854,14.212129,1.2314498,.27431718,.52262598,.2458825,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-.025971804,.2455937,,,,,,,,,,,,.55946279,.13497612,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.18644635,.14950036,.48326793,.21080883,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.063315108,.25454924,87,56,64,39,5,45,24,10,26,48,53,52
2012,1053,893,Jackson,,.76253784,.17294072,,.041173864,107.42622,273.67996,,112.18089,,.86868995,.5348947,.19158287,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,,,,,,,,,,,,,.61584675,.11383594,,.075171843,114.67954,244.49701,,60.074459,,.60050148,,.49562806,.16701594,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,,87,18,16,,53,,19,44,55,,72,
2013,1053,893,Jackson,0,.79353064,.17294072,0,.03294044,113.53709,157.89581,297.33813,24.012346,2.5089567,.28400353,.5584662,.2060665,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,.0012053046,.13281661,,,,,,,,,,,,.65383154,.11700851,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.18068115,.031784508,.5121603,.1799643,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.032307398,.1087542,87,18,16,70.5,56,70.5,27,53,33,80,58,80
2014,1053,893,Jackson,0,.88672173,.17294072,0,.13314477,100.51467,135.59149,238.27574,15.65177,2.0989506,.37608904,.58581603,.23326772,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,.0020772035,.15582444,,,,,,,,,,,,.67612052,.14201587,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.21532698,.061591212,.54117668,.20257875,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.047465313,.1375131,87,13,21,76.5,23,76.5,19,33,11,66,59,75
2015,1053,893,Jackson,0,.75057089,.17318882,0,.13322835,95.891304,127.56719,161.30974,15.487998,1.4447695,.30892956,.5579595,.22679776,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,.002564329,.17892995,,,,,,,,,,,,.64009982,.13522397,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.22015743,.078600131,.51399022,.20070736,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.034083158,.16881365,87,23,20,79.5,24,79.5,30,24,6,40,58,55
2016,1053,893,Jackson,.031176252,.77340943,.15702213,.031944443,.1675344,110.837,241.2589,141.98688,25.791914,1.0517395,.13087821,.54536021,.23544866,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-.020886343,.21625373,,,,,,,,,,,,.59937966,.13340059,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.19057089,.12273604,.51103741,.20528212,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.039769154,.22033915,87,13,26,57,13,64,56,40,59,11,60,6
2017,1053,893,Jackson,.11375199,.72523898,.15702213,.077067986,.17892192,94.039711,202.79576,99.953178,45.256329,.79028493,.51282644,.54869336,.25461191,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-.018083453,.24132439,,,,,,,,,,,,.58497655,.14603442,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.19906473,.1612135,.51884514,.22063032,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.050442807,.25949246,87,12,28,41,13,48,8,23,16,2,65,1
2018,1053,893,Jackson,.10484225,.6427936,.15073825,.059188213,.14269486,103.35313,142.17351,125.13287,13.057258,1.0133307,.3477239,.52262598,.2458825,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-.025971804,.2455937,,,,,,,,,,,,.55946279,.13497612,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.18644635,.14950036,.48326793,.21080883,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.063315108,.25454924,87,25,32,46,22,47,17,27,2,10,45,16
2012,885,572,Kanabec,,.93055636,.039267562,,.50321102,95.448212,191.74257,,64.094482,,1.2116892,.5348947,.19158287,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,,,,,,,,,,,,,.61584675,.11383594,,.075171843,114.67954,244.49701,,60.074459,,.60050148,,.49562806,.16701594,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,,87,4,63,,2,,2,19,16,,49,
2013,885,572,Kanabec,8.8563299e-09,.92728943,.039267562,3.5686420e-09,.50321102,92.157593,168.94043,193.28909,24.507626,1.5934668,.48478001,.5584662,.2060665,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,.0012053046,.13281661,,,,,,,,,,,,.65383154,.11700851,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.18068115,.031784508,.5121603,.1799643,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.032307398,.1087542,87,6,64,47,3,48,8,8,49,36,59,44
2014,885,572,Kanabec,6.1166054e-07,.96367455,.039267562,2.3157703e-07,.55376023,85.277115,167.90627,160.83562,15.71615,1.3268961,.50757402,.58581603,.23326772,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,.0020772035,.15582444,,,,,,,,,,,,.67612052,.14201587,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.21532698,.061591212,.54117668,.20257875,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.047465313,.1375131,87,7,68,57,2,59,8,5,38,25,60,28
2015,885,572,Kanabec,6.3938535e-07,.97457737,.039561007,2.3156140e-07,.55375719,87.839333,168.35577,157.67392,15.810138,1.2671943,.58057308,.5579595,.22679776,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,.002564329,.17892995,,,,,,,,,,,,.64009982,.13522397,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.22015743,.078600131,.51399022,.20070736,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.034083158,.16881365,87,3,67,64,2,66,6,7,38,37,62,33
2016,885,572,Kanabec,.082176857,1.0975701,.11788618,.063191049,.55375749,102.39027,182.47989,151.17113,28.875639,1.0732898,.7812295,.54536021,.23544866,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-.020886343,.21625373,,,,,,,,,,,,.59937966,.13340059,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.19057089,.12273604,.51103741,.20528212,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.039769154,.22033915,87,2,38,39,2,46,4,24,22,21,64,9
2017,885,572,Kanabec,.14104004,.97063285,.058922216,.087319404,.5535723,87.04467,198.98268,128.50011,27.720098,1.0520046,.8078984,.54869336,.25461191,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-.018083453,.24132439,,,,,,,,,,,,.58497655,.14603442,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.19906473,.1612135,.51884514,.22063032,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.050442807,.25949246,87,2,60,34,2,40,1,10,15,15,47,15
2018,885,572,Kanabec,.21785733,.43554154,.05416042,.072629809,.05036132,119.96291,153.3654,142.77455,17.749088,1.0869505,.2606495,.52262598,.2458825,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-.025971804,.2455937,,,,,,,,,,,,.55946279,.13497612,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.18644635,.14950036,.48326793,.21080883,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.063315108,.25454924,87,71,58,37,71,16,32,51,5,23,66,30
2012,2996,2195,Kandiyohi,,.45482716,.072292253,,.026653526,109.80962,197.67789,,18.046488,,.43134922,.5348947,.19158287,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,,,,,,,,,,,,,.61584675,.11383594,,.075171843,114.67954,244.49701,,60.074459,,.60050148,,.49562806,.16701594,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,,87,71,53,,62,,68,53,20,,9,
2013,2996,2195,Kandiyohi,.038441379,.46083692,.072292253,.02438733,.03300463,111.63483,168.03717,154.04114,12.847972,1.3274392,.093942605,.5584662,.2060665,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,.0012053046,.13281661,,,,,,,,,,,,.65383154,.11700851,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.18068115,.031784508,.5121603,.1799643,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.032307398,.1087542,87,72,54,26,55,23,59,47,46,19,6,24
2014,2996,2195,Kandiyohi,.13018355,.49853799,.085942641,.072201625,.047307931,111.10857,175.29356,166.06143,9.21807,1.4652804,.23156041,.58581603,.23326772,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,.0020772035,.15582444,,,,,,,,,,,,.67612052,.14201587,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.21532698,.061591212,.54117668,.20257875,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.047465313,.1375131,87,78,53,20,67,13,41,54,45,34,10,47
2015,2996,2195,Kandiyohi,.14441366,.49041718,.088162214,.080153935,.054307021,109.66598,172.84236,159.01192,9.116065,1.3945279,.23960145,.5579595,.22679776,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,.002564329,.17892995,,,,,,,,,,,,.64009982,.13522397,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.22015743,.078600131,.51399022,.20070736,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.034083158,.16881365,87,73,46,19,62,14,39,53,40,39,13,48
2016,2996,2195,Kandiyohi,.15901892,.48504016,.097033352,.090332463,.071810521,116.73906,188.21193,158.26268,9.0256424,1.1991587,.1871426,.54536021,.23544866,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-.020886343,.21625373,,,,,,,,,,,,.59937966,.13340059,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.19057089,.12273604,.51103741,.20528212,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.039769154,.22033915,87,66,46,28,53,25,48,47,30,27,12,28
2017,2996,2195,Kandiyohi,.2093534,.47236422,.11586688,.11752231,.068611808,112.17003,210.35606,165.81755,12.166066,1.3565719,.22389649,.54869336,.25461191,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-.018083453,.24132439,,,,,,,,,,,,.58497655,.14603442,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.19906473,.1612135,.51884514,.22063032,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.050442807,.25949246,87,63,41,21,63,19,32,48,22,35,23,55
2018,2996,2195,Kandiyohi,.15758917,.46032345,.10477688,.077179924,.08503934,113.24895,197.7827,155.69885,10.645724,1.1921293,.17555335,.52262598,.2458825,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-.025971804,.2455937,,,,,,,,,,,,.55946279,.13497612,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.18644635,.14950036,.48326793,.21080883,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.063315108,.25454924,87,65,42,34,45,29,42,46,38,34,27,47
2012,422,306,Kittson,,.55500221,0,,.092592776,96.322304,989.62506,,171.73505,,.69778329,.5348947,.19158287,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,,,,,,,,,,,,,.61584675,.11383594,,.075171843,114.67954,244.49701,,60.074459,,.60050148,,.49562806,.16701594,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,,87,48,83.5,,27,,34,21,85,,78,
2013,422,306,Kittson,0,.59378874,0,0,.092592776,93.209061,227.1264,316.77383,28.402573,2.9817958,.35071015,.5584662,.2060665,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,.0012053046,.13281661,,,,,,,,,,,,.65383154,.11700851,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.18068115,.031784508,.5121603,.1799643,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.032307398,.1087542,87,49,83.5,70.5,26,70.5,15,11,76,81,66,81
2014,422,306,Kittson,0,.57771683,0,0,.12476565,88.026901,233.66025,294.14801,16.299438,2.6405346,.28462288,.58581603,.23326772,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,.0020772035,.15582444,,,,,,,,,,,,.67612052,.14201587,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.21532698,.061591212,.54117668,.20257875,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.047465313,.1375131,87,55,83.5,76.5,27,76.5,33,10,76,85,63,85
2015,422,306,Kittson,0,.49225226,0,0,.073083945,97.986504,244.97298,300.74301,23.715981,2.5715694,.17048581,.5579595,.22679776,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,.002564329,.17892995,,,,,,,,,,,,.64009982,.13522397,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.22015743,.078600131,.51399022,.20070736,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.034083158,.16881365,87,72,82.5,79.5,53,79.5,54,28,75,86,80,86
