county,year,adj_supply_any,county_n_kids_u5,county_n_fams_u5,state_n_kids_u5,state_n_fams_u5,hr_slots,share_hr,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_county,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
Winona,2013,.76650375,2375,1824,349261,259503,.098979943,.087466531,.1771438,.55125266,.060872663,.03810728,119.39258,170.88806,190.00322,13.05043,1.5572046,.45333403,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,7.7124461e-12,.16283891,.063062504,.27142081,1.1392721,.83398837,2.7231071e-13,.25905159,.13417779,.26112393,.78472131,.65525836,0,.079048894,1.2826084e-08,5.8261291e-12,.065169938,.02672502,112.64188,126.19153,121.77304,154.41397,191.54445,156.29221,165.34129,204.95692,173.95755,5.1944551,20.583374,7.9445424,1.3129191,1.8181654,1.446422,.10707062,.77869856,.45206511,2.8866454e-09,.15161911,.067719072,87,33,22,15,27,13,52,50,32,61,51,33,7,42,72,23,5,56,37,7
Winona,2014,.81502283,2375,1824,349261,259503,.11565219,.10888705,.20596308,.55428022,.060872663,.054779522,118.69258,176.39059,190.45503,11.283827,1.5470804,.43616039,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.00018882733,.20019487,.064997464,.37036514,1.21312,.83094233,2.7231071e-13,.3261151,.14991117,.29347685,.77167279,.64190769,0,.079048894,1.2826084e-08,.000044704106,.10747714,.036331773,107.73875,129.67383,122.48196,160.49994,192.37779,167.85962,179.59955,199.53113,185.96138,4.7222319,15.677324,7.088264,1.3608848,1.6864306,1.4584436,.042627614,.8410058,.4299888,.0014718099,.18743156,.094284661,87,49,20,14,24,22,62,69,41,61,47,43,27,51,68,25,7,51,40,10
Winona,2015,.78960478,2375,1824,349261,259503,.1425495,.14134423,.20456082,.52647817,.08398369,.058565818,119.36018,181.21196,170.96408,12.199195,1.3634384,.48322085,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.00021895161,.20759588,.1245321,.31173971,1.1774411,.83096689,7.4141344e-15,.28896752,.15853305,.2534073,.73661649,.59032917,0,.14096817,3.7581451e-08,.000039774899,.12341242,.02341651,107.61224,129.71144,122.11742,166.17996,194.27779,174.12555,152.62094,189.73357,166.36398,4.9893675,15.722254,10.393344,1.1629293,1.5819141,1.3048739,-.057870131,.96684885,.50097859,.0029478241,.2186618,.16431026,87,37,16,11,26,17,59,65,31,62,50,46,37,45,67,26,7,49,41,10
Winona,2016,.73050994,2375,1824,349261,259503,.14447589,.14988014,.19075179,.47672656,.081444316,.063031577,126.86018,188.10033,186.70161,18.471233,1.3930215,.41289717,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.00021893802,.23364475,.13733804,.2815161,1.1051272,.83796614,2.8252235e-13,.27822575,.13594164,.24750419,.68341047,.52538598,0,.12828897,2.3338616e-06,.000030081523,.11325773,.024405343,112.48419,143.41982,124.1468,179.68974,194.19012,183.8008,175.69833,199.78699,184.91107,5.2609763,15.722254,10.408734,1.3202018,1.4306102,1.3677987,-.14622366,.92039484,.50100183,.0045439866,.23423043,.17230242,87,51,16,15,23,25,59,75,41,57,28,47,43,51,65,26,9,46,43,11
Winona,2017,.582376,2375,1824,349261,259503,.1930622,.29497123,.19266365,.2918821,.095231988,.097830214,118.76146,206.55716,163.98735,23.06881,1.215042,.32558987,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.0016857033,.28186154,.17195025,.1805467,.88976163,.65375721,2.7871894e-13,.35046369,.15072046,.13341077,.44508049,.28897187,.000012405811,.16749051,.032499708,.00005273052,.13720563,.031794772,102.66084,142.94447,120.22462,178.40187,198.10002,183.02884,128.05557,190.35638,182.29156,5.2783194,15.722254,10.390656,.94674754,1.4304841,1.291723,-.251982,.68824822,.34645683,.11715697,.38075221,.31880328,87,36,42,19,56,24,49,33,45,59,19,34,40,36,50,33,17,41,46,13
Winona,2018,.65933472,2375,1824,349261,259503,.15907174,.22345664,.1942416,.36368698,.057665579,.10140616,127.1073,206.48235,175.05508,12.267516,1.2293408,.40484431,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.0010369628,.25710654,.12107076,.25994074,.98940164,.77062875,4.2438828e-13,.35855445,.17562754,.19827385,.51129508,.40080082,6.2841068e-06,.096714363,.012247041,.00005273052,.15121874,.032697447,110.6527,145.53058,124.67872,197.1842,213.25005,204.48759,142.63892,197.30812,193.54022,5.2378821,15.722254,10.383367,1.0933945,1.3771249,1.251457,-.15121566,.81051874,.41373143,.018325208,.2937839,.25525814,87,41,21,16,37,42,35,53,32,57,44,52,41,50,55,29,15,41,47,12
Wright,2012,.48540682,9902,7488,349261,259503,.019932374,.033626936,.10093939,.36453506,0,.019932374,149.47858,212.56725,,16.606665,,.085347071,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,4.3470308e-10,.017497608,.000081417696,.28646305,.62846822,.47385788,.016864618,.12418597,.058089625,.21463592,.49717206,.34339777,0,0,0,4.3470308e-10,.017497608,.000081417696,138.90431,161.06168,150.86671,195.06114,247.48404,205.75931,,,,7.7777939,19.361149,15.000031,,,,-.23261063,.30829042,.075894862,1.3788916e-09,.036900498,.00022662946,87,66,63,40,52,44,66,63,78,79,30,,7,,75,21,4,57,36,7
Wright,2013,.50708693,9902,7488,349261,259503,.035111591,.062683783,.11068568,.37791073,.016621038,.018490551,153.23961,211.9782,294.04782,14.207952,1.9250485,.0031426963,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,.000011598859,.047881547,.010141288,.30450428,.66197562,.49387679,.017419018,.1661386,.065222844,.22967923,.51235551,.35838011,0,.00030182349,2.7116424e-30,5.9789595e-10,.017831935,.00010070436,142.20512,165.96706,155.08719,192.08891,240.38969,208.26956,288.36124,308.17789,297.31116,7.7777939,19.333372,14.88892,1.7869427,2.0551078,1.9214859,-.1849266,.13545057,-.0173935,.000042866839,.064631514,.019229982,87,67,63,38,55,31,66,59,79,79,73,77,16,59,75,22,4,56,37,7
Wright,2014,.50641692,9902,7488,349261,259503,.078335494,.13790251,.11690513,.34446564,.033289332,.045046162,150.93974,219.59822,272.83463,11.518312,1.7761396,-.040226825,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.00086538109,.1389764,.052303087,.29623279,.67058295,.48409763,.0086424882,.174358,.065687507,.21312678,.46982285,.32249838,0,.026903028,9.4105008e-09,.000040218158,.064152487,.013213904,141.05559,162.38445,155.38699,189.90002,238.12852,217.81145,234.93336,310.35519,287.97226,6.7242455,15.52781,10.722244,1.5709617,1.9772141,1.789857,-.29365775,.10909799,-.090729713,.0028093474,.22160687,.1045883,87,72,74,39,63,39,68,53,79,79,71,78,29,63,68,23,9,51,40,10
Wright,2015,.47223222,9902,7488,349261,259503,.077069774,.1475997,.10611855,.32253817,.033494264,.043575507,149.19455,239.16939,243.18457,11.531138,1.6065192,-.084591396,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.00097524922,.11695775,.053301346,.27254143,.59212655,.43316364,.0010712645,.15807843,.059608024,.19752423,.4255324,.29602692,3.8773569e-35,.030174812,.000015282474,.000040218158,.059480723,.015396073,141.49023,159.22324,153.1351,194.53426,315.31473,217.72931,184.1945,316.66666,235.00015,6.9697132,15.50003,10.305584,1.2462735,2.0287797,1.6187897,-.37005895,.094390415,-.16854046,.0035004229,.21931861,.12379111,87,74,75,40,64,41,71,60,79,79,73,77,31,71,68,22,9,49,41,10
Wright,2016,.45289677,9902,7488,349261,259503,.11433636,.20034271,.12501916,.28438386,.070842609,.043493744,160.4575,243.16383,207.7477,10.904214,1.2585261,-.076677397,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.012076285,.15051097,.06432499,.27231073,.59429675,.43412682,.0018424322,.1761643,.055957057,.1804789,.38717896,.26659265,.000054980868,.085052401,.015163261,.00054982456,.065046646,.018633356,155.59665,170.00397,162.25217,202.27895,281.87888,233.52502,166.9028,236.12505,187.8651,6.376627,13.904928,9.6180573,.99701428,1.5360775,1.1158025,-.40253642,.073380217,-.17138632,.037827387,.32074863,.14038891,87,63,72,35,63,31,73,51,76,79,61,55,23,36,63,28,10,46,43,11
Wright,2017,.44360524,9902,7488,349261,259503,.11424477,.20212184,.14016351,.2565892,.067392267,.046852507,157.63339,237.77327,198.03032,11.046815,1.2204212,-.13444296,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.012685958,.14576563,.065939009,.25983536,.58846736,.4088349,.008776335,.2106449,.072644293,.15911029,.35591042,.24070948,4.5596286e-07,.080962971,.01514485,.00057259738,.070590325,.02083553,148.44876,168.09148,160.42389,202.4314,257.10898,237.68916,160.69444,234.46582,186.7883,6.4167676,13.903116,9.633481,.915218,1.572415,1.1105195,-.46603468,.028283184,-.24161656,.041964091,.33100975,.15453018,87,69,75,33,61,41,78,66,79,79,38,57,19,37,58,32,11,41,46,13
Wright,2018,.42573223,9902,7488,349261,259503,.10185041,.1915341,.14318833,.23932672,.058633219,.043217186,174.83179,282.98145,213.40257,10.501399,1.1518254,-.12636195,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.010644996,.14255433,.053942155,.25706053,.56111819,.38702324,.0030334385,.21687311,.065456122,.15932718,.31950849,.22703442,2.8997542e-12,.054934807,.011918995,.00076457538,.075878754,.018388422,151.31227,194.84825,175.2014,250.36681,315.54111,266.86429,165.561,248.48682,198.72849,6.085814,13.777823,9.8055754,.87047023,1.4884691,1.0192059,-.43190703,.072812997,-.25922927,.034309279,.35073993,.11202408,87,73,74,34,69,41,73,66,79,79,75,70,26,42,56,34,10,41,47,12
Yellow Medicine,2012,.78635079,581,475,349261,259503,.084276058,.065528385,.047539908,.65453482,0,.084276058,94.385895,298.97327,,61.133533,,1.0280026,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,.10564155,1.6174290e-07,.0010357207,1.4126484,.47349468,0,3.0696626e-07,0,.0010357207,1.0439794,.47349468,0,0,0,0,.10564155,1.6174290e-07,84.240608,103.33443,90.408546,95.629623,406.58389,342.75046,,,,2.3888938,44.583424,18.138926,,,,-.052314162,1.9193368,.54867905,0,.075511888,.0062143784,87,29,15,58,5,44,29,47,9,15,63,,46,,83,6,11,57,36,7
Yellow Medicine,2013,.80811101,581,475,349261,259503,.097583532,.087975144,.047539908,.70910311,.046115506,.05146803,102.37508,117.7264,113.97469,22.706915,1.0805748,.58788437,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,0,.24541155,6.4962657e-14,.0012751587,1.5552254,.56027198,0,3.0696626e-07,0,.0012751587,1.1624144,.56027198,0,6.7491234e-12,0,0,.13242771,1.9585580e-14,91.902863,111.53216,101.75063,80.622093,171.18382,99.344353,83.538765,158.90002,99.622131,5.3333445,33.694511,21.944489,.62399429,1.3258528,.97928679,-.048455864,1.3960307,.27591673,0,.18049736,4.2917367e-12,87,35,16,59,6,16,41,49,11,24,6,3,55,9,88,6,6,56,37,7
Yellow Medicine,2014,.73608017,581,475,349261,259503,.10052836,.11282839,.069983929,.61246246,.046894614,.053633749,102.13494,152.80827,117.54642,21.395094,1.0894892,.4568015,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,0,.24498901,2.8901675e-07,.000048282232,1.4092985,.69723886,0,.17623283,7.6041800e-37,.000048282232,1.0073433,.49720159,0,4.2885256e-07,0,0,.13480642,1.5333523e-08,86.869896,117.57459,98.837532,74.577393,209.341,163.83423,74.577393,149.93866,93.160767,3.9722304,33.277847,18.916704,.55976325,1.2950797,.98666441,-.23592573,1.3970565,.26997435,0,.25905395,7.1714881e-06,87,56,30,58,14,32,64,63,35,38,22,6,77,7,83,10,7,51,40,10
Yellow Medicine,2015,.75997514,364.00003,293.00003,349261,259503,.14737268,.15017925,.070247941,.60605127,.063696802,.083675876,98.073021,146.51588,113.12057,20.887814,1.1095266,.58981824,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,9.8530487e-35,.39586264,.000018618697,.00022513923,1.3573076,.6920653,0,.17619653,7.5413031e-37,.00018749321,.95236433,.58110923,0,.18289721,1.4336680e-34,0,.1340562,7.6573583e-09,84.954178,113.66672,93.586975,74.833374,201.83342,160.12509,74.833374,157.30568,106.88899,4.1388974,32.72229,18.944483,.59262699,1.5018415,.99580652,-.31141844,1.5868429,.22268765,2.2761862e-34,.276943,.13509099,87,34,21,56,8,26,46,57,20,29,19,3,77,12,80,9,11,49,41,10
Yellow Medicine,2016,.80205441,581,475,349261,259503,.23028265,.24258752,.069983929,.61594868,.11416089,.11612177,105.85654,113.55759,109.48669,22.124352,.90803808,.74161643,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,8.5587520e-10,.49465385,.035859223,.00008832301,1.3532013,.67267448,0,.17623283,7.6041800e-37,.000087894157,.93273532,.43047953,3.2605731e-20,.22570848,.016750081,4.4778648e-34,.1509165,8.9376053e-06,90.196709,129.78961,99.279099,43.90506,149.44917,139.86581,61.239742,137.00861,119.35324,2.833339,27.583391,16.805588,.45480719,1.0927283,1.0069673,-.38012818,1.7738891,.51473027,1.7321075e-06,.37822756,.21537694,87,15,9,55,5,15,33,37,10,30,4,1,51,1,77,9,14,46,43,11
Yellow Medicine,2017,.64066142,581,475,349261,259503,.17805028,.22881646,.047999002,.47073078,.056118634,.12193164,96.357597,368.56519,240.38844,55.640434,2.1954818,.47235817,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,4.6555374e-19,.22586611,.000048282232,.00012492407,1.073465,.36604485,0,3.0696626e-07,0,.00012492407,.67389923,.36312428,0,.089653216,4.1679521e-16,5.9211180e-34,.13583893,8.0438449e-06,84.239677,112.09024,97.526955,100.44321,571.21716,527.66724,112.81936,514.80615,130.88893,2.9166725,27.583391,16.805588,1.0690264,4.0556536,1.1773946,-.46764758,.97595745,-.049740087,4.7992540e-07,.36735883,.20500931,87,45,30,63,15,48,33,56,26,26,67,68,70,77,73,7,19,41,46,13
