year,mnsendist,sendist_n_kids_u5,sendist_n_fams_u5,state_n_kids_u5,state_n_fams_u5,hr_slots,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_mnsendist,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2017,57,5888.6885,4476.8892,349261,259503,.18799759,.30441272,.62467319,.39049241,.20377931,.15759616,.030401446,229.65582,274.66727,291.42523,7.406558,1.312808,-.22628762,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.15311815,.22730102,.19588718,.50835061,.76800847,.63073784,.29308191,.4942705,.4055557,.16667457,.24520513,.1999781,.12465548,.19502199,.16111797,.020896632,.03108947,.026964488,224.06383,238.45538,230.74548,266.65021,280.32562,273.73093,284.00131,301.29541,290.2384,6.1915627,8.4853649,7.30585,1.2779906,1.3383768,1.3085752,-.38302663,-.045072123,-.21308094,.25963068,.34330744,.28135425,67,38,16,13,36,24,55,40,50,52,46,52,13,36,33,63,5,41,46,13
2018,57,5888.6885,4476.8892,349261,259503,.17531851,.30703932,.57281274,.37001118,.18271849,.15523545,.020083055,267.0304,320.14621,337.03476,7.6281543,1.3394743,-.2825692,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.13751295,.21844573,.17985862,.46862477,.69813812,.57404828,.28658092,.46291333,.38058785,.14581458,.21943402,.18363532,.12147544,.19376758,.15796733,.013823286,.026810413,.021092679,260.67673,275.97089,268.26431,314.49994,328.51041,323.28122,331.02054,345.19299,338.31323,6.3070593,8.559885,7.6068983,1.2979612,1.3612667,1.322119,-.41517442,-.12145799,-.28459722,.26156783,.35328901,.29113829,67,35,19,14,37,20,60,38,53,55,55,56,21,49,32,65,4,41,47,12
2019,57,5888.6885,4476.8892,349261,259503,.21852545,.34442475,.63505852,.41587874,.18130887,.18065453,.037870925,249.95433,298.35172,311.40036,49.091019,1.2877932,-.23455007,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.17469758,.26837975,.2239247,.52128422,.76502317,.63608658,.3146826,.51740563,.4252615,.15048176,.21306729,.18204662,.1371879,.23186925,.18441042,.029677816,.039901406,.035045333,244.16068,260.62524,253.32449,291.18655,308.09509,301.05127,309.32401,316.41504,313.11429,24.96096,67.293945,42.45929,1.2541368,1.3058443,1.2740182,-.37187642,-.072227165,-.23457792,.3012602,.39080328,.34454554,67,33,17,15,37,20,55,37,51,54,56,56,50,44,29,65,6,37,48,14
2020,57,5888.6885,4476.8892,349261,259503,.20984483,.32698143,.64496779,.4147529,.17939776,.15902771,.050817121,257.87814,301.23935,317.83707,176.27107,1.2941791,-.29018384,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.15840986,.25758386,.21370706,.53756857,.77241194,.65275848,.32085246,.51327026,.42724389,.15122429,.2087242,.18085414,.10905336,.20800219,.16428506,.040334683,.062200319,.049443845,250.90692,267.98682,261.44714,293.54498,311.35403,303.43677,315.08649,321.21594,318.22552,163.78166,182.20271,170.50926,1.2355633,1.317121,1.2650027,-.42300111,-.14780688,-.27929032,.26442653,.38275832,.31592873,67,43,18,16,36,27,59,42,56,55,57,57,57,47,28,64,8,35,48,16
2012,58,6605.9199,4800.9663,349261,259503,.00018921455,.00028388869,.47429764,.16612445,.30798396,0,.00018921455,187.35332,249.87788,,30.445005,,-.29924399,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,2.8496812e-34,3.2861376e-08,1.4970024e-20,.36119175,.60755813,.47323716,.023470437,.26768664,.1745173,.24040617,.37728241,.31034353,0,0,0,2.8496812e-34,3.2861376e-08,1.4970024e-20,162.01225,207.62074,191.28706,226.2216,276.72162,255.18675,,,,17.666702,27.361166,23.722271,,,,-.51925951,-.099526547,-.29609811,8.4560417e-34,8.9142979e-08,4.1058612e-20,67,63,46,35,32,34,63,64,41,43,38,,41,,65,35,0,57,36,7
2013,58,6605.9199,4800.9663,349261,259503,.069642454,.14404212,.47047776,.175193,.29508507,.069442764,.00019969427,194.51318,256.30432,282.16394,23.071081,1.5794111,-.25022525,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,2.8078629e-12,.14329049,.0005152495,.365439,.59935606,.46529609,.03742221,.26223028,.17266782,.23263991,.36269024,.300679,2.1139817e-13,.14311443,.00051524839,2.8062972e-34,4.7909321e-08,6.7162736e-20,167.55225,214.74547,198.04987,232.90352,278.12054,263.63937,284.42245,294.55518,290.86172,17.527813,27.361166,23.500046,1.4877864,1.720394,1.5907212,-.32923767,-.1711579,-.23241928,7.2768779e-12,.28221813,.0025382147,67,49,52,39,34,34,63,39,48,40,52,50,55,48,63,37,0,56,37,7
2014,58,6605.9199,4800.9663,349261,259503,.079776891,.15941644,.48851866,.18354967,.29358324,.068391167,.011385729,194.13702,262.18326,255.66495,9.9640617,1.4091618,-.31242427,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.010473916,.15387183,.023114113,.38340101,.60414368,.49825102,.034173202,.29965332,.17299208,.23371109,.34684384,.29567614,3.4830232e-11,.14300756,.001385608,.0037457533,.019896412,.0099768862,167.19661,214.01625,202.52487,240.03392,282.55984,265.09155,182.11162,302.0173,290.62088,5.1944551,10.822206,8.3061848,1.1091337,1.6701465,1.5146409,-.37689668,-.22631606,-.29912427,.024413506,.29724735,.04510875,67,59,57,41,32,38,61,48,52,41,54,35,31,33,60,38,2,51,40,10
2015,58,6605.9199,4800.9663,349261,259503,.082247674,.17543548,.42790383,.1541342,.26172298,.070201032,.012046642,195.26764,263.12619,265.15518,9.901556,1.4516903,-.38189,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.010816736,.15933481,.023134673,.33679441,.52803737,.43049482,.033802409,.24826887,.15646011,.20427772,.30613029,.2564356,4.3812280e-11,.14630613,.0027639843,.0039922656,.020551933,.01121449,168.05702,217.95061,196.21162,239.24718,289.38928,264.32413,200.67918,306.72168,296.32095,5.5833449,10.833516,8.2931948,1.1629133,1.6632692,1.5146744,-.46529293,-.29193994,-.37808281,.030608157,.31362221,.065124325,67,62,63,44,35,38,65,49,63,39,47,38,33,53,61,36,3,49,41,10
2016,58,6605.9199,4800.9663,349261,259503,.10950237,.20593597,.48748115,.20206429,.24978191,.073867418,.03563495,199.41788,270.37933,255.43256,10.166224,1.2896329,-.26867872,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.038896177,.178114,.10799265,.40456459,.61919028,.51056749,.06554085,.30620974,.19529371,.19822522,.30593157,.25576684,2.2142688e-06,.15412322,.0097122667,.0057710456,.036672037,.020149067,170.69125,234.9408,201.23083,251.30817,291.19189,277.12036,198.18329,310.55063,290.91867,6.6342444,10.264716,8.1057978,1.0470113,1.4800575,1.3110089,-.40794653,-.1301391,-.26860213,.090035871,.31567079,.21868899,67,56,51,36,32,40,49,49,54,41,40,33,40,26,51,41,7,46,43,11
2017,58,6605.9199,4800.9663,349261,259503,.15773107,.26785538,.51960349,.21097527,.22846554,.077568397,.080162682,186.81398,265.08636,267.259,10.395064,1.3456866,-.14707315,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.074039511,.21998876,.16468745,.44132477,.64168936,.54756689,.065561794,.32475308,.22345246,.1859667,.27079439,.23225817,3.2841871e-09,.16288204,.012209884,.0063638086,.12359507,.022882735,144.73787,231.36514,192.64342,247.50142,286.38474,269.19376,242.48782,309.06857,288.5639,6.5142679,10.500179,8.2904034,1.2671534,1.4717387,1.3781575,-.42468661,.037708402,-.23594007,.16931777,.36200783,.30237591,67,54,41,37,31,45,23,50,42,36,33,41,42,43,44,41,15,41,46,13
2018,58,6605.9199,4800.9663,349261,259503,.086695991,.16517052,.43641624,.21428874,.21337071,.077939197,.0087567922,228.18416,294.19614,286.06259,12.087336,1.3180921,-.38408756,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.016516205,.16529997,.031221617,.3268171,.55646306,.45872498,.063863397,.33543664,.24386014,.1755261,.2511605,.21590918,3.0311026e-06,.15943646,.017640173,8.1845812e-08,.017105184,.0071066832,194.41635,267.64148,217.76329,272.1467,326.09622,293.75574,217.97224,352.58051,311.77704,6.8733029,17.500074,9.751091,1.0751137,1.5513138,1.3597553,-.4744173,-.28908536,-.38308319,.042151645,.29147452,.089481965,67,64,53,36,33,42,67,63,64,40,38,38,51,43,49,49,2,41,47,12
2019,58,6605.9199,4800.9663,349261,259503,.1667655,.25022161,.58914429,.28716943,.22116831,.085958935,.080806568,205.01093,279.0394,279.00339,15.462859,1.2906835,-.1340709,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.062705718,.24357618,.17309406,.47715917,.75334233,.62791455,.10937742,.44063202,.3126038,.18412139,.26537958,.22910257,2.6338780e-06,.17851931,.020631909,1.0718550e-06,.11793561,.016517956,160.15587,257.39301,205.96986,258.64053,309.16806,279.25049,218.12769,340.53116,315.19446,8.1614075,19.811432,11.500375,1.0264056,1.4932137,1.3349637,-.41885358,.061235558,-.22841592,.11794648,.36139905,.25429347,67,52,27,27,29,43,31,53,38,37,39,38,17,45,38,49,14,37,48,14
2020,58,6605.9199,4800.9663,349261,259503,.1193097,.19928752,.51855332,.28351033,.20045386,.084720574,.034589123,226.87633,280.65134,276.72311,172.17722,1.2714972,-.38137761,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.034155603,.20298514,.072020955,.34129494,.69340855,.55585563,.08402665,.45072746,.31634992,.17140655,.24740918,.21344666,4.5637566e-06,.17522418,.0086110272,.0085859746,.039201181,.021621395,203.29904,260.31427,226.81454,258.08783,310.56284,285.25366,211.22978,341.96555,320.42532,135.87311,231.76341,193.06146,1.0174705,1.4953256,1.2771952,-.54132384,-.25644791,-.39786232,.08311595,.32674867,.13587122,67,64,46,30,32,44,66,63,67,45,40,36,53,42,39,55,7,35,48,16
2012,59,7274.4497,4635.4141,349261,259503,.050106511,.10251448,.44163418,.26001382,.13151386,0,.050106511,197.89529,251.49883,,8.1273642,,-.44608384,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.014142378,.080843866,.062134024,.33788893,.53337258,.42490524,.15644702,.35708988,.22086567,.10180462,.16214386,.13834634,0,0,0,.014142378,.080843866,.062134024,191.20015,203.6965,197.63293,247.39896,256.13315,252.32317,,,,4.9869046,10.647266,7.577466,,,,-.56809717,-.32405531,-.40842134,.043742131,.15351439,.12761751,67,21,54,16,58,34,21,11,51,48,41,,5,,30,59,11,57,36,7
2013,59,7274.4497,4635.4141,349261,259503,.1829101,.36514682,.47811073,.30264306,.1259011,.13334353,.049566571,203.12865,249.8553,278.47018,8.1048307,1.390913,-.19251984,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,.096564747,.26568201,.18090808,.35605001,.5840475,.4524639,.18024379,.41373315,.25887862,.097954035,.15492292,.13170049,.086876757,.18652514,.12006357,.014142705,.080278106,.059995763,196.41217,209.11,201.96613,244.10971,254.53969,250.9749,272.42981,283.90817,278.35641,4.9869123,10.647271,7.4735975,1.3051016,1.4814924,1.3900008,-.33624059,-.072754569,-.15023713,.29301208,.44209039,.37627733,67,9,50,13,59,10,17,2,41,48,43,47,5,25,26,63,10,56,37,7
2014,59,7274.4497,4635.4141,349261,259503,.18978494,.37548277,.49566662,.36065322,.10501306,.15978459,.03000035,219.98907,256.7832,272.48721,6.2839756,1.2687969,-.32426152,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.12398329,.25629458,.17623045,.38094032,.58633655,.46673873,.21451765,.47528729,.32822266,.077077083,.13225186,.10715574,.09629488,.22405003,.14565852,.027358925,.033181984,.029742196,202.45093,235.99489,221.98148,252.89215,259.69659,257.50345,266.87891,277.09348,271.26987,5.4965777,7.0016518,6.3496671,1.187,1.3405261,1.2466916,-.39456496,-.27406597,-.36156335,.33687457,.41250467,.38161165,67,16,55,13,61,13,42,6,56,53,47,48,3,16,21,73,6,51,40,10
2015,59,7274.4497,4635.4141,349261,259503,.20772603,.43632397,.46841899,.31679067,.089714304,.14581202,.061914016,216.82719,273.92343,295.17853,6.5248518,1.3172411,-.24678318,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.13545062,.26802823,.19714457,.34454376,.55507076,.44519803,.18294142,.41024631,.28192937,.062251125,.10627421,.092109382,.095095985,.1868573,.12861149,.045101203,.079110958,.066222817,204.48781,228.05064,216.19077,269.01236,279.80545,277.61609,286.18491,303.45029,300.32394,6.0108275,7.0074492,6.5513792,1.2470549,1.3712375,1.3243194,-.40707573,-.12287302,-.27551916,.41664514,.4815833,.44084114,67,16,56,17,62,20,24,5,48,52,59,58,4,23,19,68,13,49,41,10
2016,59,7274.4497,4635.4141,349261,259503,.2318821,.44140598,.52259117,.38376302,.078735486,.17178941,.06009268,227.23811,276.88742,294.91193,6.3420095,1.2620854,-.17962135,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.15338956,.30243963,.22833246,.37380466,.64120376,.51086348,.22267777,.51501006,.36144319,.05667017,.098961182,.082297258,.10655937,.23137125,.16145822,.045532864,.072794124,.06412179,209.07625,245.45297,225.17801,267.67169,285.09848,278.36752,283.81091,304.82187,298.01965,5.5387702,7.1482868,6.2580929,1.2003113,1.312021,1.2547655,-.35800904,-.038039863,-.18488868,.41594115,.46808127,.44808501,67,12,37,9,62,11,29,8,40,51,47,54,2,23,15,73,11,46,43,11
2017,59,7274.4497,4635.4141,349261,259503,.26345047,.48878434,.52854526,.39820418,.067013919,.19977972,.063670754,227.63353,274.79077,291.71448,6.4067121,1.2427256,-.18107094,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.16121641,.35153329,.25026983,.36657554,.65425831,.50582099,.22936043,.53732294,.36335525,.047567572,.085015774,.069221511,.11414441,.2781373,.17919549,.046529438,.078487664,.068107851,209.64856,246.13376,224.23395,263.73792,285.17282,276.13391,277.37137,307.45383,291.65787,5.6355333,7.211031,6.3205719,1.2226436,1.2501317,1.2309235,-.4085426,-.013610204,-.20422196,.45450065,.53023237,.48954338,67,13,38,11,62,10,33,6,44,51,48,53,2,24,13,75,12,41,46,13
