year,t_bg_N_c_u5,t_bg_N_fam_c_u5,county,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_county,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2015,10722,7860,Olmsted,.35922247,.78376806,.29952398,.38795382,.21016058,.096290275,170.81868,239.25662,242.72234,7.9697561,1.5058805,.36505035,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,.5804559,.93426979,.79347718,.13764906,.42978507,.30899018,.28565788,.4463467,.36320758,.08963643,.28017247,.19721869,.019687144,.076689899,.046818212,154.00389,192.79515,179.68378,232.76273,250.858,245.1853,234.72873,260.76187,251.35674,5.9450922,9.0748234,7.1150522,1.4504762,1.5815119,1.5307609,.071599431,.53877991,.33787191,.23907587,.49473399,.37212789,87,17,4,48,1,37,5,35,80,74,76,5,62,49,38,12,49,41,10
2016,10722,7860,Olmsted,.34311005,.71894592,.27294141,.34420463,.17224813,.10179985,173.61655,255.55954,253.16954,8.2078466,1.4976132,.25748119,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,1.9108426e-09,.30411661,.5114966,.29942033,.1728306,.14193203,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.15543061,.34662282,.59937966,.13340059,.36983588,.065106496,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.2479441,.23631039,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.060959227,.30563268,.52760923,.87004721,.72506291,.12780151,.39034504,.27218014,.25650209,.39324325,.32115066,.072678521,.23330301,.15315695,.023882465,.08081831,.049273498,153.78952,200.80574,182.96342,242.97662,274.55524,263.60974,247.86401,278.92801,266.70602,5.9217758,9.0016785,7.1420002,1.3690498,1.6355867,1.5049126,-.024527034,.35555249,.21366966,.2285471,.43121275,.35256985,87,20,5,51,4,40,12,46,80,63,68,9,55,48,38,14,46,43,11
2017,10722,7860,Olmsted,.3879123,.71107352,.28449556,.31987345,.18988945,.10765842,182.08022,260.70142,243.41933,8.1093473,1.3469082,.19166844,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-4.6245544e-10,.34396562,.52594823,.32267669,.15580295,.15814857,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.15801862,.37822509,.58497655,.14603442,.33304632,.084434181,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.25207248,.28931466,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.064159445,.36346814,.53906363,.84733844,.7176919,.15337276,.41630173,.2865209,.23732534,.36244875,.29773182,.086491376,.28261495,.1908662,.023092449,.083203092,.05108146,152.88268,214.36319,195.33264,247.76915,277.16324,264.36115,240.67342,268.0871,259.39185,5.8751855,9.2497082,7.3873892,1.2274504,1.4532473,1.3364244,-.086814404,.32721484,.1733454,.29573393,.48711652,.39822841,87,15,7,46,4,39,12,52,80,47,70,6,54,45,40,15,41,46,13
2018,10722,7860,Olmsted,.39798579,.70886755,.29443747,.29404938,.18717313,.1203807,194.6153,284.27158,281.04663,7.8081436,1.4828219,.28377637,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,8.5295360e-10,.33501783,.49953386,.31540722,.14658515,.15337764,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.16242918,.37315604,.55946279,.13497612,.32268941,.069448829,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.25910828,.27417949,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.072905689,.3529003,.53948027,.85170841,.69956458,.14249563,.43799698,.27722591,.21703766,.33107978,.26799065,.08058238,.28201425,.15977579,.027224693,.099110797,.068142802,160.16225,232.53687,207.68103,264.91769,306.18719,294.34351,275.40311,315.33606,301.63373,5.4892435,9.4552107,6.9546175,1.3433633,1.644679,1.4973383,-.0022211419,.42527598,.24601445,.29934782,.51170683,.40447295,87,10,7,53,3,30,9,37,80,77,75,7,76,41,42,17,41,47,12
2012,3300,2408,Otter Tail,.093769751,.45425737,.04564444,.36035579,0,.048257153,105.01194,299.97964,,75.043022,,.47740588,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.4841477,.2403207,.22799543,0,.015831575,196.62134,246.58629,,19.712482,,-.37644094,.034316644,.61584675,.11383594,.42683896,0,.075171843,114.67954,244.49701,,60.074459,,.60050148,.085426532,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.0031306332,.6812048,.51241767,0,.10924856,2.0791022e-11,.0027060127,.51851946,.32560462,0,0,0,0,.056815706,.014606367,100.2663,115.19258,107.8847,130.52812,571.27417,151.39706,,,,5.500011,151.25723,10.291687,,,,-.15882754,.92233902,.59980643,0,.086945251,.038402874,87,72,62,54,44,48,32,64,39,64,,56,,79,10,11,57,36,7
2013,3300,2408,Otter Tail,.08698038,.49899811,.039746646,.41099429,.00009576157,.048257153,109.25779,159.55179,193.66991,20.65387,1.6251732,.16131686,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,.015950112,.72068661,.51999784,0,.09185873,7.6477028e-12,.0157125,.58046532,.38935959,0,0,0,0,.056815706,.014606367,105.5542,120.39513,112.11829,136.51099,179.96246,156.54037,158.11082,232.18764,188.68542,5.500011,36.16674,10.291687,1.3123648,1.9223009,1.6699007,-.34054255,.31683937,.17922851,0,.077503823,.035449058,87,66,63,49,44,46,51,57,41,36,37,51,46,82,8,10,56,37,7
2014,3300,2408,Otter Tail,.18001756,.54134768,.03985719,.39465222,.002552401,.10683825,99.041069,159.43419,194.25594,14.57081,1.628582,.28712502,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,.011049382,.72905278,.58748376,0,.090931818,1.0059636e-33,.0084644752,.55940199,.36841136,0,0,0,4.7240233e-20,.20514694,.058166258,85.878029,115.08508,107.94143,140.66833,178.46933,148.34427,154.86652,235.5567,189.91003,5.2219801,24.047651,7.6955519,1.3295707,1.9545205,1.6235514,-.35183746,.90474933,.19969654,8.9077984e-10,.27369553,.10738918,87,63,67,49,53,39,37,47,31,27,44,51,56,73,7,20,51,40,10
2015,3300,2408,Otter Tail,.18473041,.4789497,.034281068,.36579013,.0083614234,.078878514,102.62776,163.78961,143.99074,14.764424,1.2017874,.19563857,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,.014209906,.67583811,.47328466,0,.068960346,1.0252856e-33,.011796236,.52589512,.34904325,0,.0036775651,8.7899771e-32,5.0474176e-20,.096242949,.057117365,88.743896,116.39988,109.09888,144.08241,185.26398,151.15286,125.01392,159.68065,135.81952,5.2219801,24.047651,7.7318058,1.0135715,1.3092955,1.1337702,-.2966513,.46190578,.19351496,1.9297834e-08,.25158089,.12997004,87,74,69,53,54,48,43,55,38,31,23,54,23,76,7,16,49,41,10
2016,3300,2408,Otter Tail,.19687796,.46415129,.038921002,.34176335,.016635016,.083466932,109.83244,159.23398,151.34232,33.263638,1.1654084,.14100043,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,1.9108426e-09,.30411661,.5114966,.29942033,.1728306,.14193203,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.15543061,.34662282,.59937966,.13340059,.36983588,.065106496,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.2479441,.23631039,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.060959227,.30563268,.0040201144,.6566292,.43052301,0,.085805871,.00011737653,.0032432664,.4735325,.3059724,0,.010441174,3.0004162e-07,4.8896269e-19,.10202914,.068536684,93.190033,129.70099,116.57997,114.09132,182.88199,157.3168,128.18477,141.10147,130.51811,5.1918821,23.541904,7.1452122,.94004762,1.1159587,.99649215,-.43346715,.38027629,.181851,.000019452726,.26760527,.16708896,87,70,66,53,61,48,53,59,37,8,22,69,23,74,8,18,46,43,11
2017,3300,2408,Otter Tail,.23514006,.47655872,.032455124,.31849971,.030901678,.12560385,102.60735,307.93903,182.11707,57.518616,1.4946327,.15492502,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-4.6245544e-10,.34396562,.52594823,.32267669,.15580295,.15814857,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.15801862,.37822509,.58497655,.14603442,.33304632,.084434181,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.25207248,.28931466,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.064159445,.36346814,.0043301452,.58985257,.39397287,0,.053750075,6.4541864e-06,.0025211633,.43403417,.2968182,0,5.6022927e-06,0,2.9378583e-19,.10213114,.068593197,82.706085,118.46245,105.69177,144.03625,511.25058,149.42517,120.9301,145.26575,124.39001,5.246551,23.542057,7.1463432,1.0291824,1.1691022,1.1009378,-.53955019,.45195699,.1019586,.000021635067,.4143846,.16658199,87,62,69,47,61,31,55,54,37,60,49,73,64,67,7,26,41,46,13
2018,3300,2408,Otter Tail,.24073131,.51194119,.043550156,.31050512,.0098504424,.15788592,102.83103,184.73024,154.30736,15.082883,1.1465452,.27267614,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,8.5295360e-10,.33501783,.49953386,.31540722,.14658515,.15337764,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.16242918,.37315604,.55946279,.13497612,.32268941,.069448829,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.25910828,.27417949,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.072905689,.3529003,.0040018335,.62039804,.46840382,0,.049618773,2.1279762e-27,.0028501991,.44163507,.29363602,0,0,0,2.0254560e-22,.12923807,.078113854,88.074982,120.68575,106.35289,154.14703,209.70348,178.5584,133.17172,158.16673,147.63893,5.3369217,24.59856,7.3763652,.88073123,1.2816052,1.1794257,-.51606977,.72598958,.20477468,9.1864155e-12,.41882604,.1873433,87,49,62,50,70,15,47,40,26,28,33,58,41,61,9,31,41,47,12
2012,1017,722,Pennington,.023459444,.74495435,.11668392,.60687804,0,.021392418,108.09014,225.37146,,106.3184,,.8385486,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.4841477,.2403207,.22799543,0,.015831575,196.62134,246.58629,,19.712482,,-.37644094,.034316644,.61584675,.11383594,.42683896,0,.075171843,114.67954,244.49701,,60.074459,,.60050148,.085426532,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.55094409,1.0204134,.93967468,1.1774772e-06,.19335496,.13200852,.49898893,.81891054,.76145661,0,0,0,2.6151051e-07,.035220809,.018935962,103.27205,110.24594,106.08162,115.86392,125.71829,120.42941,,,,8.5416832,17.916702,10.027799,,,,.57569289,1.2469279,1.1206304,2.4361343e-06,.034499399,.021002494,87,21,30,17,44,64,68,21,46,36,,69,,81,16,3,57,36,7
2013,1017,722,Pennington,.023808192,.76627982,.11668392,.62820351,0,.021392418,111.78535,130.95561,236.0929,17.090155,2.061337,.1997574,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,.59558368,1.0141176,.93059564,1.1774772e-06,.19335496,.13200852,.5075835,.81028295,.75530505,0,0,0,2.6151051e-07,.035220809,.018935962,106.34588,113.54681,109.55228,121.63409,131.42264,124.07057,230.30945,234.29558,231.28168,8.5416832,17.916702,10.027799,2.0312166,2.0817521,2.052547,.070873767,.41891074,.34062898,4.4794703e-07,.034907226,.021181364,87,23,33,16,70.5,63,76,49,49,12,56,33,66,82,15,3,56,37,7
2014,1017,722,Pennington,.040769245,.76043433,.11668392,.60270196,0,.041048463,109.83269,133.14067,163.4826,13.562369,1.4267941,.13410595,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,.51524377,.99287534,.91117346,1.1774772e-06,.19335496,.13200852,.46417403,.77990055,.73364651,0,0,0,5.7083362e-06,.034189168,.026398577,109.47533,113.28282,111.43221,123.97641,132.56317,125.70507,156.02788,160.61124,156.98622,6.2639012,19.62504,7.6666818,1.3557028,1.3826389,1.3664124,-.032839723,.28846776,.23120612,.0013681845,.036377452,.030099913,87,28,40,15,76.5,72,85,61,51,9,30,47,40,79,15,5,51,40,10
2015,1017,722,Pennington,.043115206,.75422454,.12705782,.5839985,0,.043168195,112.53562,141.53395,175.4826,13.562369,1.4935743,.13460252,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,.54056561,1.0029094,.90619713,1.1805731e-06,.216463,.13848746,.41648382,.75815713,.71036839,0,0,0,6.2791701e-06,.037608087,.029038435,112.5368,116.18187,114.28871,130.34286,145.69321,133.67401,168.02788,172.61124,168.98622,6.2639012,19.62504,7.6666818,1.421661,1.4489594,1.4312668,-.055730335,.32532686,.26396245,.0017163949,.039954074,.032703061,87,22,33,12,79.5,72,85,61,55,15,52,49,61,77,17,6,49,41,10
2016,1017,722,Pennington,.077496387,.71991873,.11356831,.54747617,.010557797,.058874246,120.59517,279.17868,160.99062,22.454943,1.2889745,.12030469,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,1.9108426e-09,.30411661,.5114966,.29942033,.1728306,.14193203,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.15543061,.34662282,.59937966,.13340059,.36983588,.065106496,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.2479441,.23631039,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.060959227,.30563268,.5296163,.97271717,.89639378,1.1774772e-06,.1860415,.12992355,.33668935,.74473381,.69113916,2.7248049e-07,.015528047,.014848724,4.7504718e-06,.063761562,.03789749,117.59077,126.16833,122.15373,182.23393,219.49539,197.24777,117.30556,123.41669,118.58334,7.8433018,19.1434,8.9457455,.91314179,.94278234,.91706967,-.11259851,.37438294,.25881839,.02255192,.088912442,.062559351,87,19,39,11,68,63,85,63,50,72,31,54,38,76,16,8,46,43,11
2017,1017,722,Pennington,.088853553,.7026664,.11356831,.52453744,.010557797,.064560615,117.24803,242.28879,121.57063,39.298401,.96621424,.057109069,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-4.6245544e-10,.34396562,.52594823,.32267669,.15580295,.15814857,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.15801862,.37822509,.58497655,.14603442,.33304632,.084434181,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.25207248,.28931466,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.064159445,.36346814,.28252429,.97197771,.88903749,1.1774772e-06,.1860415,.12992355,.12769476,.73345393,.68611503,2.7248049e-07,.015528047,.014848724,6.2950644e-06,.07371518,.047974396,111.40811,121.33246,116.44859,144.89856,157.3559,145.53131,117.22223,120.97224,118.41667,7.3223829,16.8195,8.5986376,.94923306,.97437823,.9573009,-.139375,.34152153,.24231529,.026605114,.10112295,.072562799,87,18,42,7,71,67,86,67,55,40,9,61,7,75,16,9,41,46,13
2018,1017,722,Pennington,.062533394,.69824827,.11356831,.54343641,.010557797,.04124359,124.48956,161.05951,137.57062,15.199841,1.0468481,.071600333,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,8.5295360e-10,.33501783,.49953386,.31540722,.14658515,.15337764,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.16242918,.37315604,.55946279,.13497612,.32268941,.069448829,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.25910828,.27417949,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.072905689,.3529003,.26525986,.97330284,.89834738,1.1774772e-06,.1860415,.12992355,.12084336,.77219462,.71623409,2.7248049e-07,.015528047,.014848724,2.8519351e-06,.035852663,.018935962,120.71549,129.97742,125.63921,149.68571,159.76505,155.55713,133.22223,136.97223,134.41667,8.5416832,17.916702,10.027799,1.0276297,1.0633817,1.0467452,-.12360661,.32847929,.23184976,.019075327,.059031211,.040206235,87,13,38,5,69,74,85,63,55,10,18,59,23,78,16,6,41,47,12
2012,1309,907,Pine,.0070422534,.34401587,.018208941,.31296948,0,.012837441,126.77179,227.88976,,143.49123,,.11668913,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.4841477,.2403207,.22799543,0,.015831575,196.62134,246.58629,,19.712482,,-.37644094,.034316644,.61584675,.11383594,.42683896,0,.075171843,114.67954,244.49701,,60.074459,,.60050148,.085426532,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.000052285548,.61950052,.14285721,0,1.5707531e-16,0,.000037670641,.50049877,.13692513,0,0,0,0,0,0,117.71365,136.01749,130.78113,142.29752,275.0141,234.56955,,,,123.77803,167.61145,138.58362,,,,-.3925238,.46353787,-.04236865,0,0,0,87,86,72,66,44,71,80,76,71,39,,77,,91,5,4,57,36,7
2013,3387,2386,Pine,.078543462,.3808606,.018208941,.34827372,.029282467,.014377935,129.96793,153.96266,159.57832,65.518227,1.2092743,-.066618785,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,.000093042938,.65621191,.2266494,0,1.5707531e-16,0,.000052288487,.52020836,.22305198,0,.0092704687,6.6848654e-21,0,0,0,121.65578,137.5459,131.40897,140.45421,165.87524,149.74158,140.69989,178.50005,157.76663,54.680664,74.875153,65.597351,1.051182,1.3764805,1.1971123,-.48236269,.26403326,-.23943371,0,.11783452,8.9822855e-17,87,82,74,65,21,69,54,74,70,28,23,84,16,91,5,4,56,37,7
2014,1309,907,Pine,.22260413,.41763917,.021424949,.32178456,.050329093,.074429668,113.84671,137.53752,145.30441,18.737127,1.1385161,.18160206,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,.000012166884,.669016,.24219416,0,1.8844039e-12,0,8.8651159e-06,.50723326,.21394223,0,.040256277,1.0317342e-11,5.4900041e-26,.086352125,1.1980121e-06,106.58949,131.32051,117.93146,121.28978,148.65094,133.56758,123.16478,162.08167,147.13799,9.1389074,25.888941,17.694616,.9246726,1.3698584,1.1768851,-.55746758,.62591302,.1467668,6.9075492e-07,.30194086,.1586248,87,82,72,67,28,53,23,57,55,12,20,73,13,77,5,18,51,40,10
2015,1309,907,Pine,.24613024,.375393,.021421982,.27957055,.050326124,.07440047,116.46663,147.76833,147.48715,18.845682,1.1054766,.13042237,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,8.3087468e-07,.529199,.16859037,0,1.8832182e-12,0,4.6714126e-07,.42687383,.11611086,0,.040256277,1.0317342e-11,2.6482868e-26,.086352125,1.1980121e-06,110.17601,134.36943,119.52809,132.2778,159.86118,145.01395,129.34726,161.20837,147.41667,9.1389074,26.309458,17.930592,.96326691,1.251873,1.1260638,-.65847218,.60937667,.14239407,3.6960307e-07,.34658331,.20384857,87,85,71,72,30,50,21,64,59,20,28,74,11,74,6,20,49,41,10
